codigo_dane,pai_et_municipios,establecimientos_educativos,matriculados,registrados,presentes,publicados
125290001835,FUSAGASUGÁ,INSTITUCION EDUCATIVA MUNICIPAL MANUEL HUMBERTO CARDENAS VELEZ,63,58,57,57
325290002334,FUSAGASUGÁ,COLEGIO CAMPESTRE LEON DE GREIFF,27,27,27,27
225290000311,FUSAGASUGÁ,INSTITUCION EDUCATIVA MUNICIPAL CAMPESTRE NUEVO HORIZONTE,35,35,35,35
325290000099,FUSAGASUGÁ,COL DE LA PRESENTACION,37,36,36,36
325290001796,FUSAGASUGÁ,GIMN MODERNO MARIA AUXILIADORA,14,16,16,16
325290001826,FUSAGASUGÁ,COLEGIO CAMPESTRE GARDNER,5,5,5,5
325290002458,FUSAGASUGÁ,COLEGIO VLADIMIR ILICH ULIANOV,0,1,1,1
425290001731,FUSAGASUGÁ,LIC MODERNO GRAN COLOMBIANO,17,17,16,16
325290002296,FUSAGASUGÁ,COLEGIO SANTO DOMINGO SAVIO,58,58,57,57
325290001761,FUSAGASUGÁ,INSTITUCION EDUCATIVA NUESTRA SEÑORA DE BELEN ,22,22,22,22
325290002423,FUSAGASUGÁ,PSICOPEDAGOGICO SCHOOL FUSAGASUGA,7,5,5,5
325290002351,FUSAGASUGÁ,LICEO CAMPESTRE CIUDAD JARDIN,6,7,7,7
425290002444,FUSAGASUGÁ,LICEO MODERNO LOS ANDES CAMPESTRE,4,5,5,5
325307000047,GIRARDOT,COLEGIO LA PRESENTACION,76,76,76,76
125307000072,GIRARDOT,INSTITUCIÓN EDUCATIVA TECNICA ATANASIO GIRARDOT,57,57,56,56
125307001524,GIRARDOT,INSTITUCIÓN EDUCATIVA FUNDADORES RAMON BUENO Y JOSE TRIANA,62,60,56,56
125307001737,GIRARDOT,INSTITUCIÓN EDUCATIVA MANUEL ELKIN PATARROYO,152,153,153,153
325307001639,GIRARDOT,COLEGIO TECNICO LA FRATERNIDAD,31,36,36,36
325307000985,GIRARDOT,COLEGIO SANTA MARIA,36,37,37,37
325307001281,GIRARDOT,COLEGIO MILITAR CAMPESTRE MANUEL MURILLO TORO,54,46,46,46
325307000373,GIRARDOT,COLEGIO ANDRES BELLO,17,17,17,17
325307000861,GIRARDOT,COLEGIO LICEO MODERNO,96,88,86,86
325307000055,GIRARDOT,COL AMERICANO,61,61,60,60
225307000824,GIRARDOT,INSTITUCIÓN EDUCATIVA TECNICA FRANCISCO MANZANERA HENRIQUEZ,97,97,89,89
325307000349,GIRARDOT,COLEGIO TECNICO ROMEGA,2,3,3,3
325307000501,GIRARDOT,COLEGIO ESPIRITU SANTO MARIANISTAS,76,76,76,76
325307001451,GIRARDOT,LICEO LOS ANDES,27,27,27,27
125307000161,GIRARDOT,INSTITUCIÓN EDUCATIVA POLICARPA SALAVARRIETA,66,63,61,61
32530700011,GIRARDOT,INSTITUTO KENNEDY LTDA,34,33,32,32
225307000204,GIRARDOT,INSTITUCIÓN EDUCATIVA RURAL LUIS ANTONIO DUQUE PEÑA,41,41,38,38
325307001221,GIRARDOT,COL COOP COMGIRARDOT,11,11,11,11
125307000277,GIRARDOT,INSTITUCIÓN EDUCATIVA NUEVO HORIZONTE,74,73,70,70
125307000099,GIRARDOT,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA GIRARDOT,0,165,164,164
325307002023,GIRARDOT,COLEGIO S.E.R SISTEMA EDUCATIVO REINTEGRADO DE GIRARDOT,9,9,9,9
325307001531,GIRARDOT,COLEGIO NUESTRA SEÑORA DE GUADALUPE,18,18,18,18
32530700199,GIRARDOT,COLEGIO GIMNASIO REAL DE GIRARDOT,17,17,17,17
325307002031,GIRARDOT,INSTITUTO POLITECNICO NACIONAL LATINOAMERICANO,0,1,1,1
325307001361,GIRARDOT,COLEGIO NUESTRA SEÑORA DEL PILAR,12,12,12,12
325307001604,GIRARDOT,COL SAN BUENAVENTURA,4,4,4,4
325307001558,GIRARDOT,COLEGIO FUNDACION ESTUDIANTIL DEL MAGDALENA,5,10,10,10
325307800035,GIRARDOT,COLEGIO MAHATMA GANDHI DE GIRARDOT,0,3,3,3
325307800043,GIRARDOT,COLEGIO HARVARD,8,5,5,5
168307001575,GIRÓN,COLEGIO FACUNDO NAVAS MANTILLA,74,127,123,123
16830700026,GIRÓN,COLEGIO NIEVES CORTES PICON ,100,99,98,98
26830700054,GIRÓN,COLEGIO INTEGRADO LLANO GRANDE,45,44,43,43
368307000714,GIRÓN,COLEGIO NIÑO JESUS DE PRAGA                                                                         ,51,51,49,49
168307000839,GIRÓN,COLEGIO JUAN CRISTOBAL  MARTINEZ,124,120,116,116
168307000359,GIRÓN,INSTITUTO INTEGRADO FRANCISCO SERRANO MUÑOZ,187,185,179,179
268307000272,GIRÓN,COLEGIO SAN JOSÉ DE MOTOSO,12,11,11,11
268307001902,GIRÓN,I.E. COLEGIO MARIO MORALES DELGADO,77,75,74,74
268307000213,GIRÓN,INSTITUTO MIGUEL SANCHEZ HINESTROZA,48,47,47,47
368307001443,GIRÓN,COLEGIO SAN LUIS GONZAGA,40,40,40,40
368307000749,GIRÓN,LICEO SEÑOR DE LOS MILAGROS,26,26,25,25
168307000537,GIRÓN,COLEGIO SAN JUAN DE GIRON,153,150,149,149
368307001257,GIRÓN,COLEGIO SAN JUAN BOSCO                                                                              ,18,18,18,18
368307001842,GIRÓN,INSTITUCION EDUCATIVA GIMNASIO PIAGETANO,30,29,28,28
168307001061,GIRÓN,COLEGIO LUIS CARLOS GALÁN SARMIENTO,116,112,111,111
168307001002,GIRÓN,COLEGIO ROBERTO GARCIA PEÑA,84,83,81,81
368307000307,GIRÓN,COLEGIO PABLO VI                                                                                    ,15,15,15,15
268307000035,GIRÓN,COLEGIO ANGULO,41,42,40,40
26830700037,GIRÓN,COLEGIO  AGUADA DE CEFERINO,15,14,13,13
26830700023,GIRÓN,INSTITUCION EDUCATIVA COLEGIO MARTA,6,6,6,6
168307001647,GIRÓN,COLEGIO DIANA TURBAY QUINTERO,31,31,30,30
168307001266,GIRÓN,INSTITUCION EDUCATIVA COLEGIO PORTAL CAMPESTRE NORTE,68,67,67,67
168307000251,GIRÓN,INSTITUCION EDUCATIVA COLEGIO SANTA CRUZ,70,69,69,69
168307001053,GIRÓN,INSTITUCION EDUCATIVA COLEGIO VILLAS DE SAN JUAN,48,48,48,48
168307800011,GIRÓN,INSTITUCION EDUCATIVA COLEGIO NUESTRA SEÑORA DE BELEN,84,83,81,81
168307800029,GIRÓN,INSTITUCION EDUCATIVA COLEGIO GABRIEL GARCIA MARQUEZ DE GIRON,41,41,41,41
194001001026,INÍRIDA,I.E. LA PRIMAVERA,61,62,62,62
194001000496,INÍRIDA,I.E.  LUIS CARLOS GALAN SARMIENTO,26,24,24,24
194001000771,INÍRIDA,I.E. CUSTODIO GARCIA ROVIRA,63,62,60,60
194001001085,INÍRIDA,I.E. LIBERTADORES,39,39,38,38
294001000091,INÍRIDA,I.E. FRANCISCO MIRANDA,47,44,40,40
294001001047,INÍRIDA,I.E. ANDRES BELLO,7,5,4,4
294001000733,INÍRIDA,I.E.  JUAN FRANCISCO LARA,7,6,5,5
294001000857,INÍRIDA,I.E. BAS PORFIRIO BARBA JACOB,6,5,5,5
294001000938,BARRANCO MINAS,I.E. MANUEL QUINTIN LAME,119,122,116,116
294343000034,MAPIRIPANA,I.E. DIVINO NIÑO SALVADOR,9,9,9,9
294001000369,SAN FELIPE,I.E. BAS SAN PEDRO CLAVER,8,9,7,7
294001000695,PUERTO COLOMBIA,I.E. LEON DE GREIFF ,0,7,5,5
294001001101,PANA PANA,I.E. ALVARO GOMEZ HURTADO,8,7,7,7
294001000822,MORICHAL,I.E.  ANTONIO FORERO,6,10,9,9
395001004764,SAN JOSÉ DEL GUAVIARE,I.E. SAN JOSÉ OBRERO,26,26,26,26
295001004191,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA EL RESBALON,12,12,11,11
295001001523,SAN JOSÉ DEL GUAVIARE,I.E. AGUA BONITA - RAFAEL POMBO ,27,22,22,22
395001004802,SAN JOSÉ DEL GUAVIARE,COLOMBIA SIN BANDERAS,0,5,5,5
295001002449,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA TRIUNFO II,15,15,15,15
295001002635,SAN JOSÉ DEL GUAVIARE,INSTITUCIÓN EDUCATIVA GUACAMAYAS,0,16,15,15
195001002011,SAN JOSÉ DEL GUAVIARE,I.E. CONCENTRACIÓN DESARROLLO RURAL,0,75,74,74
19500100255,SAN JOSÉ DEL GUAVIARE,INST. EDUCATIVA JOSE CELESTINO MUTIS,69,68,67,67
395001003016,SAN JOSÉ DEL GUAVIARE,COLEGIO  ADVENTISTA,28,26,26,26
195001001731,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA SANTANDER,0,88,86,86
195001002843,SAN JOSÉ DEL GUAVIARE,I.E. MANUELA BELTRAN,115,110,107,107
295001001426,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA CAÑO BLANCO II,18,18,18,18
29500100137,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA JOSE MIGUEL LOPEZ,0,30,30,30
195001001111,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,60,59,59,59
395001004799,SAN JOSÉ DEL GUAVIARE,COLEGIO LOS LAGOS,0,5,5,5
29500100347,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA EL CRISTAL,10,10,8,8
295001003402,SAN JOSÉ DEL GUAVIARE,I.E. SANTA HELENA,2,3,3,3
295001002121,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA LA CARPA,22,5,5,5
295001001451,SAN JOSÉ DEL GUAVIARE,INSTITUCION EDUCATIVA EL EDEN,10,5,4,4
395001800013,SAN JOSÉ DEL GUAVIARE,INSTITUTO EDUCATIVO JORGE ISAAC,0,66,61,61
495001003657,CALAMAR,I.E. CARLOS MAURO HOYOS,57,55,54,54
295015000198,CALAMAR,INSTITUCION EDUCATIVA LAS DAMAS,0,5,5,5
295105000987,EL RETORNO,INSTITUCION EDUCATIVA ANTONIO NARIÑO EL UNILLA,33,36,34,34
195025000124,EL RETORNO,INSTITUCION EDUCATIVA LATORRE GOMEZ,40,39,37,37
29510500155,EL RETORNO,INSTITUCION EDUCATIVA LA LIBERTAD,33,33,33,33
295001002902,EL RETORNO,INSTITUCION EDUCATIVA CERRITOS,9,9,9,9
295105001304,EL RETORNO,NSTITUCION EDUCATIVA SAN ISIDRO I,22,14,10,10
295025000188,EL RETORNO,C.E. INDÍGENA EL MORICHAL VIEJO,4,4,4,4
195200000019,MIRAFLORES,INSTITUCION EDUCATIVA MARIA AUXILIADORA,23,21,21,21
295200000056,MIRAFLORES,I.E. INDÍGENA LAGOS DEL DORADO,0,2,2,2
241006001201,ACEVEDO,INSTITUCION EDUCATIVA SAN ADOLFO,36,35,35,35
341006001175,ACEVEDO,INSTITUCION EDUCATIVA JOSE ACEVEDO Y GOMEZ,137,137,132,132
241006000352,ACEVEDO,INSTITUCION EDUCATIVA SAN ISIDRO,6,6,6,6
241006000298,ACEVEDO,INSTITUCION EDUCATIVA SAN MARCOS,55,55,55,55
241006000361,ACEVEDO,INSTITUCION EDUCATIVA BATEAS,18,16,16,16
24100600045,ACEVEDO,INSTITUCION EDUCATIVA LA VICTORIA,16,16,16,16
241006000417,ACEVEDO,INSTITUCION EDUCATIVA MARTICAS,46,45,45,45
241006000476,ACEVEDO,INSTITUCION EDUCATIVA SAN JOSE DE RIECITO,22,22,21,21
34101300001,AGRADO,INSTITUCION EDUCATIVA LA MERCED,80,80,78,78
241013000112,AGRADO,INSTITUCION EDUCATIVA MONTESITOS,20,20,20,20
141016000305,AIPE,INSTITUCION EDUCATIVA JESUS MARIA AGUIRRE CHARRY,169,169,166,166
24101600013,AIPE,INSTITUCION EDUCATIVA AGROPECUARIA DE AIPE,19,17,17,17
241016000288,AIPE,INSTITUCION EDUCATIVA SANTA RITA,21,18,18,18
241016000237,AIPE,INSTITUCION EDUCATIVA LA CEJA MESITAS,12,13,13,13
241020000268,ALGECIRAS,INSTITUCION EDUCATIVA LA PERDIZ,10,11,11,11
241020000047,ALGECIRAS,INSTITUCION EDUCATIVA  EL PARAISO,28,27,27,27
141020000018,ALGECIRAS,INSTITUCION EDUCATIVA JUAN XXIII,128,124,120,120
241020000331,ALGECIRAS,INSTITUCION EDUCATIVA LOS NEGROS,11,11,11,11
241020000021,ALGECIRAS,INSTITUCION EDUCATIVA LA ARCADIA,40,39,39,39
241020000187,ALGECIRAS,INSTITUCION EDUCATIVA QUEBRADON SUR,11,11,11,11
341026000035,ALTAMIRA,INSTITUCION EDUCATIVA  DIVINO SALVADOR,41,34,34,34
241078000195,BARAYA,INSTITUCION EDUCATIVA LA TROJA,7,7,7,7
241078000136,BARAYA,INSTITUCION EDUCATIVA JOAQUIN GARCIA BORRERO,15,15,15,15
141078000158,BARAYA,INSTITUCION EDUCATIVA ANTONIO BARAYA,33,32,30,30
141132000045,CAMPOALEGRE,INSTITUCION EDUCATIVA  JOSE HILARIO LOPEZ,85,86,85,85
141132000703,CAMPOALEGRE,INSTITUCION EDUCATIVA  EUGENIO FERRO FALLA,122,122,118,118
14113200007,CAMPOALEGRE,INSTITUCION EDUCATIVA ECOPETROL,44,44,44,44
241132000937,CAMPOALEGRE,INSTITUCION EDUCATIVA  LA VEGA,19,17,17,17
241132000546,CAMPOALEGRE,INSTITUCION EDUCATIVA SAN MIGUEL,13,13,13,13
241206001078,COLOMBIA,INSTITUCION EDUCATIVA SANTA ANA,8,8,8,8
141206000701,COLOMBIA,INSTITUCION EDUCATIVA PAULO VI,41,39,38,38
141244000307,ELÍAS,INSTITUCION EDUCATIVA MARIA AUXILIADORA,49,49,49,49
241298000234,GARZÓN,INSTITUCION EDUCATIVA SAN GERARDO,38,37,36,36
441298000683,GARZÓN,INSTITUCION EDUCATIVA AGROPECUARIO DEL HUILA,42,40,40,40
141298000418,GARZÓN,INSTITUCION EDUCATIVA LUIS CALIXTO LEIVA,92,91,88,88
241298000293,GARZÓN,INSTITUCION EDUCATIVA  TULIO ARBELAEZ,45,45,45,45
141298000019,GARZÓN,INSTITUCION EDUCATIVA SIMON BOLIVAR,242,241,238,238
2412980018,GARZÓN,INSTITUCION EDUCATIVA RAMON ALVARADO SANCHEZ,42,43,43,43
141298000426,GARZÓN,INSTITUCION EDUCATIVA BARRIOS UNIDOS,95,91,89,89
241298000773,GARZÓN,INSTITUCION EDUCATIVA CAGUANCITO,55,53,53,53
341298000751,GARZÓN,GIMNASIO MINUTO DE DIOS,38,37,36,36
241298000285,GARZÓN,INSTITUCION EDUCATIVA SANTA MARTA,29,28,28,28
141298001074,GARZÓN,INSTITUCION EDUCATIVA JENARO DIAZ JORDAN,172,169,168,168
341298001341,GARZÓN,COLEGIO CAMPESTRE PEDRO MARIA RAMIREZ RAMOS,25,25,25,25
241298001796,GARZÓN,INSTITUCION EDUCATIVA SAN ANTONIO DEL PESCADO,39,32,31,31
341298000271,GARZÓN,COL. COOP. LA PRESENTACION,54,54,54,54
241298000501,GARZÓN,INSTITUCION EDUCATIVA EL DESCANSO,11,11,11,11
241298000901,GARZÓN,INSTITUCION EDUCATIVA EL RECREO,16,18,17,17
141306000252,GIGANTE,INSTITUCION EDUCATIVA SOSIMO SUAREZ,16,16,16,16
241306000044,GIGANTE,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR,68,67,67,67
241306000958,GIGANTE,INSTITUCION EDUCATIVA JORGE ELIECER GAITAN,25,24,23,23
441306000612,GIGANTE,INSTITUCION EDUCATIVA JORGE VILLAMIL ORTEGA,72,68,66,66
14130600049,GIGANTE,INSTITUCION EDUCATIVA  JOSE MIGUEL MONTALVO,22,19,18,18
241306000265,GIGANTE,INSTITUCION EDUCATIVA NICOLAS MANRIQUE,19,18,18,18
24130600015,GIGANTE,INSTITUCION EDUCATIVA SILVANIA,44,39,38,38
141306000058,GIGANTE,INSTITUCION EDUCATIVA ISMAEL PERDOMO BORRERO,72,71,71,71
241319000523,GUADALUPE,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CARMEN,61,49,49,49
241319000621,GUADALUPE,INSTITUCION EDUCATIVA LA PLANTA,40,39,39,39
14131900057,GUADALUPE,INSTITUCION EDUCATIVA MARIA AUXILIADORA,102,98,97,97
141349000108,HOBO,INSTITUCION EDUCATIVA ROBERTO SUAZA MARQUINEZ,74,70,68,68
241357000693,ÍQUIRA,INSTITUCION EDUCATIVA KUE DSI J,23,20,17,17
14135700001,ÍQUIRA,INSTITUCION EDUCATIVA MARIA AUXILIADORA,48,46,46,46
241357000715,ÍQUIRA,INSTITUCION EDUCATIVA CRISTOBAL COLON,17,16,16,16
241357000065,ÍQUIRA,INSTITUCION EDUCATIVA VALENCIA DE LA PAZ,12,11,11,11
24135900016,ISNOS,INSTITUCION EDUCATIVA BELEN,10,10,10,10
341359000423,ISNOS,INSTITUCION EDUCATIVA JOSE EUSTACIO RIVERA,141,138,136,136
241359000453,ISNOS,INSTITUCION EDUCATIVA BORDONES,31,31,30,30
241359000275,ISNOS,INSTITUCION EDUCATIVA SALEN,24,22,22,22
341359001128,ISNOS,COLEGIO ATENEO AUTONOMO,0,1,1,1
241359000054,ISNOS,INSTITUCION EDUCATIVA SAN VICENTE,18,18,18,18
241359000224,ISNOS,INSTITUCION EDUCATIVA MONDEYAL,17,17,17,17
241359000232,ISNOS,INSTITUCION EDUCATIVA MORTIÑO,23,22,22,22
241378000014,LA ARGENTINA,INSTITUCION EDUCATIVA ELISA BORRERO DE PASTRANA,69,63,63,63
241378000154,LA ARGENTINA,INSTITUCION EDUCATIVA EL PESCADOR,21,21,21,21
241378000073,LA ARGENTINA,INSTITUCION EDUCATIVA LAS TOLDAS,26,26,26,26
241378000065,LA ARGENTINA,INSTITUCION EDUCATIVA BETANIA,16,15,15,15
241378000138,LA ARGENTINA,INSTITUCION EDUCATIVA EL PENSIL,16,17,17,17
141396000191,LA PLATA,INSTITUCION EDUCATIVA LUIS  CARLOS TRUJILLO P,37,36,36,36
141396000175,LA PLATA,INSTITUCION EDUCATIVA SAN SEBASTIAN,94,170,170,170
241396000072,LA PLATA,INSTITUCION EDUCATIVA SAN VICENTE,37,34,31,31
241396000609,LA PLATA,INSTITUCION EDUCATIVA VILLALOSADA,19,19,19,19
441396001809,LA PLATA,INSTITUCION EDUCATIVA MONSERRATE,20,18,18,18
241396002075,LA PLATA,INSTITUCION EDUCATIVA VILLA DE LOS ANDES,48,51,49,49
241396000226,LA PLATA,INSTITUCION EDUCATIVA EL CARMELO,28,27,27,27
241396000048,LA PLATA,INSTITUCION EDUCATIVA SEGOVIANAS,11,11,11,11
141396000442,LA PLATA,INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO,110,110,105,105
341396002452,LA PLATA,CENTRO POLITECNICO JOSE CELESTINO MUTIS,0,1,1,1
241396000455,LA PLATA,INSTITUCION EDUCATIVA TECNICO AGRICOLA,57,57,57,57
24139600079,LA PLATA,INSTITUCION EDUCATIVA SAN MIGUEL,20,19,17,17
341396000182,LA PLATA,INSTITUCION EDUCATIVA MARILLAC,94,94,92,92
241396000536,LA PLATA,INSTITUCION EDUCATIVA SANTA LUCIA,11,12,12,12
241396001583,LA PLATA,INSTITUCION EDUCATIVA LAS ACACIAS,26,26,26,26
241396002377,LA PLATA,INSTITUCION EDUCATIVA YU LUUCX PISHAU ,9,7,7,7
24139600051,LA PLATA,INSTITUCION EDUCATIVA CAMPESTRE SAN JOSE,16,16,16,16
241396000501,LA PLATA,INSTITUCION EDUCATIVA GALLEGO,12,11,11,11
341396001529,LA PLATA,LICEO MODERNO PLATEÑO,16,15,15,15
341396001782,LA PLATA,COLEGIO EVITA ROSSO,19,20,19,19
341483000024,NÁTAGA,INSTITUCION EDUCATIVA LAS MERCEDES,68,66,66,66
241483000305,NÁTAGA,INSTITUCION EDUCATIVA MARIA MANDIGUAGUA,2,2,2,2
241483000186,NÁTAGA,INSTITUCION EDUCATIVA PATIO BONITO,18,19,19,19
341503000298,OPORAPA,INSTITUCION EDUCATIVA SAN JOSE,77,77,77,77
241503000161,OPORAPA,INSTITUCION EDUCATIVA EL CARMEN,23,23,23,23
241503000072,OPORAPA,INSTITUCION EDUCATIVA SAN  ROQUE,37,36,36,36
141518000023,PAICOL,INSTITUCION EDUCATIVA LUIS EDGAR DURAN RAMIREZ,91,86,84,84
141524000825,PALERMO,INSTITUCION EDUCATIVA SANTA ROSALIA,19,19,19,19
141524000744,PALERMO,INSTITUCION EDUCATIVA SAN JUAN BOSCO,49,41,41,41
141524001058,PALERMO,INSTITUCION EDUCATIVA JOSE REINEL CERQUERA,34,34,34,34
241524000358,PALERMO,INSTITUCION EDUCATIVA NILO,9,9,9,9
241524000382,PALERMO,INSTITUCION EDUCATIVA EL JUNCAL,38,38,36,36
241524000064,PALERMO,INSTITUCION EDUCATIVA OSPINA PEREZ,18,17,17,17
141524000302,PALERMO,INSTITUCION EDUCATIVA PROMOCION SOCIAL,92,93,93,93
441524001183,PALERMO,COLEGIO COMFAMILIAR LOS LAGOS,94,93,93,93
141530000446,PALESTINA,INSTITUCION EDUCATIVA PALESTINA,70,67,67,67
241530000271,PALESTINA,INSTITUCION EDUCATIVA BUENOS AIRES,14,13,13,13
241530000394,PALESTINA,INSTITUCION EDUCATIVA ESPERANZA,18,18,18,18
241530000106,PALESTINA,INSTITUCION EDUCATIVA LUIS ONOFRE ACOSTA,15,15,15,15
241530000238,PALESTINA,INSTITUCION EDUCATIVA EL ROBLE,13,13,13,13
24154800009,PITAL,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CARMEN,32,30,30,30
141548000168,PITAL,INSTITUCION EDUCATIVA PROMOCION SOCIAL,80,74,74,74
241548000146,PITAL,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL SOCORRO,48,48,47,47
341548000191,PITAL,COL COOP DOMINGO SAVIO,21,20,20,20
241548000219,PITAL,INSTITUCION EDUCATIVA SAN ANTONIO,12,12,12,12
241548000332,PITAL,INSTITUCION EDUCATIVA EL CAUCHAL,10,10,9,9
141615000089,RIVERA,INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO,122,118,115,115
241615000075,RIVERA,INSTITUCION EDUCATIVA NUCLEO ESCOLAR EL GUADUAL,23,25,25,25
341001005776,RIVERA,COLOMBUS AMERICAN SCHOOL,36,36,36,36
241615000016,RIVERA,INSTITUCION EDUCATIVA RIVERITA,29,30,30,30
24161500013,RIVERA,INSTITUCION EDUCATIVA LA ULLOA,36,32,32,32
441615800003,RIVERA,COLEGIO COLINA VERDE,16,17,17,17
341660000391,SALADOBLANCO,INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO,56,53,53,53
241660000094,SALADOBLANCO,INSTITUCION EDUCATIVA LA CABAÑA,32,33,31,31
141668000552,SAN AGUSTÍN,INSTITUCION EDUCATIVA CARLOS RAMON REPIZO,97,90,84,84
34166800168,SAN AGUSTÍN,COL COOP SAN AGUSTIN,17,17,17,17
241668000638,SAN AGUSTÍN,INSTITUCION EDUCATIVA LA ARGENTINA,9,9,9,9
241668000662,SAN AGUSTÍN,INSTITUCION EDUCATIVA EL ROSARIO,3,3,3,3
141668000455,SAN AGUSTÍN,INSTITUCION EDUCATIVA LAUREANO GOMEZ,147,144,140,140
241668000522,SAN AGUSTÍN,INSTITUCION EDUCATIVA LOS CAUCHOS,27,23,21,21
241668001367,SAN AGUSTÍN,INSTITUCION EDUCATIVA ALTO DEL OBISPO,14,12,12,12
241668000107,SAN AGUSTÍN,INSTITUCION EDUCATIVA OBANDO,27,26,24,24
241668001715,SAN AGUSTÍN,INSTITUCION ETNOEDUCATIVA YACHAY WASI RUNA YANAKUNA,9,9,9,9
241676000736,SANTA MARÍA,INSTITUCION EDUCATIVA SAN JOAQUIN,13,13,13,13
241676000132,SANTA MARÍA,INSTITUCION EDUCATIVA LAS JUNTAS,16,15,15,15
341676000072,SANTA MARÍA,INSTITUCION EDUCATIVA SANTA JUANA DE ARCO,57,56,55,55
241770000057,SUAZA,INSTITUCION EDUCATIVA GUAYABAL,26,23,23,23
34177000006,SUAZA,INSTITUCION EDUCATIVA SAN LORENZO,75,76,76,76
241770000201,SUAZA,INSTITUCION EDUCATIVA GALLARDO,57,54,53,53
341770000761,SUAZA,COL JUANA VELASQUEZ,3,3,3,3
241770000642,SUAZA,INSTITUCION EDUCATIVA ALTO HORIZONTE,11,11,11,11
241770000707,SUAZA,INSTITUCION EDUCATIVA LA UNION,37,38,38,38
241770000251,SUAZA,INSTITUCION EDUCATIVA BRASIL,22,22,22,22
241791000065,TARQUI,INSTITUCION EDUCATIVA  EL VERGEL,30,31,31,31
241791000081,TARQUI,INSTITUCION EDUCATIVA  SAN JUAN BOSCO,27,26,26,26
141791000214,TARQUI,INSTITUCION EDUCATIVA  ESTEBAN ROJAS TOVAR,97,91,91,91
241791000821,TARQUI,INSTITUCION EDUCATIVA ANTONIO RICAURTE,23,23,22,22
241791000111,TARQUI,INSTITUCION EDUCATIVA RICABRISA,31,31,31,31
241791000332,TARQUI,INSTITUCION EDUCATIVA QUITURO,36,36,34,34
141797000488,TESALIA,INSTITUCION EDUCATIVA OTONIEL ROJAS CORREA,71,71,68,68
341797000134,TESALIA,INSTITUCION EDUCATIVA EL ROSARIO,72,68,67,67
241797000474,TESALIA,INSTITUCION EDUCATIVA PACARNI,36,36,36,36
441799000322,TELLO,INSTITUCION EDUCATIVA  SAN ANDRES,51,50,49,49
141799000311,TELLO,INSTITUCION EDUCATIVA LA ASUNCION,54,54,54,54
441799000543,TELLO,INSTITUCION EDUCATIVA NICOLAS GARCIA BAHAMON,15,15,14,14
2417990002,TELLO,INSTITUCION EDUCATIVA ANACLETO GARCIA,17,16,15,15
141801000111,TERUEL,INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO,68,65,64,64
24180700015,TIMANÁ,INSTITUCION EDUCATIVA PANTANOS,25,26,25,25
241807000176,TIMANÁ,INSTITUCION EDUCATIVA COSANZA,10,10,10,10
241807000427,TIMANÁ,INSTITUCION EDUCATIVA EL TEJAR,37,36,36,36
241807000583,TIMANÁ,INSTITUCION EDUCATIVA NARANJAL,20,20,20,20
341807000235,TIMANÁ,COL. LA ANUNCIACION,19,20,20,20
141807000228,TIMANÁ,INSTITUCION EDUCATIVA LA GAITANA,85,87,86,86
241807000079,TIMANÁ,INSTITUCION EDUCATIVA CASCAJAL,23,22,22,22
241872000141,VILLAVIEJA,INSTITUCION EDUCATIVA LA VICTORIA,21,22,22,22
241872000469,VILLAVIEJA,INSTITUCION EDUCATIVA SAN ALFONSO,11,11,11,11
141872000227,VILLAVIEJA,INSTITUCION EDUCATIVA GABRIEL PLAZAS,38,38,37,37
141885000013,YAGUARÁ,INSTITUCION EDUCATIVA ANA ELISA CUENCA LARA,99,97,94,94
373001009924,IBAGUÉ,COL TEC CARLOS J. HUELGOS,57,55,55,55
173001004303,IBAGUÉ,INST EDUC GERMAN PARDO GARCIA,73,81,80,80
173001001088,IBAGUÉ,INST EDUC TEC SAGRADA FAMILIA,299,280,271,271
37300100065,IBAGUÉ,COL  COMFENALCO,130,130,128,128
173001002203,IBAGUÉ,INSTITUCIÓN EDUCATIVA NELSY GARCÍA OCAMPO,26,24,24,24
373001000625,IBAGUÉ,COL EUCARISTICO MARIA DEL REFUGIO,53,53,53,53
273001006645,IBAGUÉ,INST EDUC SAN FRANCISCO,22,22,22,22
273001000337,IBAGUÉ,INST EDUC NUESTRA SEÑORA DE FATIMA IBAGUE,60,72,72,72
