codigo_dane,pai_et_municipios,establecimientos_educativos,prom_puntaje_global,comparacion_pg,desviacion,comparacion_dpg
325175001031,CHÍA,NUEVO LICEO LOS PINOS,267,Similar,23,Mayor
425175032542,CHÍA,COL FONTAN                                                                                          ,305,Menor,46,Similar
425175032411,CHÍA,GIMNASIO CAMPESTRE LA CUMBRE,283,Menor,38,Mayor
425175001051,CHÍA,COLEGIO MONTEMOREL LTDA                                         ,299,Menor,49,Similar
32517500059,CHÍA,COLEGIO STELLA MATUTINA                                         ,298,Menor,36,Mayor
125175000493,CHÍA,INSTITUCION EDUCATIVA DIVERSIFICADO,268,Similar,42,Similar
225175000145,CHÍA,INSTITUCION EDUCATIVA OFICIAL LA BALSA,277,Menor,48,Similar
425175001213,CHÍA,COL ABRAHAM MASLOW,358,Menor,35,Mayor
425175000519,CHÍA,COL LA INMACULADA,278,Menor,44,Similar
225175000242,CHÍA,INSTITUCION EDUCATIVA BOJACA,270,Similar,41,Similar
425175001191,CHÍA,GIMN CAMP CRISTIANO,311,Menor,43,Similar
225175000153,CHÍA,INSTITUCION EDUCATIVA CERCA DE PIEDRA,264,Mayor,44,Similar
225175000161,CHÍA,INSTITUCION EDUCATIVA FONQUETA,259,Mayor,42,Similar
325175032266,CHÍA,CENT DE FORMACION EDUCATIVA CENFE                           ,243,Mayor,43,Similar
425175000934,CHÍA,COL COLOMBO IRLANDES,281,Menor,39,Mayor
325175000581,CHÍA,COLEGIO CELESTIN FREINET                                        ,294,Menor,42,Similar
325175000531,CHÍA,LIC CAMPESTRE                                               ,252,Mayor,40,Mayor
425175000322,CHÍA,COL JORBALAN                                                ,276,Menor,45,Similar
125175000523,CHÍA,INSTITUCION EDUCATIVA DIOSA CHIA,265,Similar,46,Similar
325175000026,CHÍA,COLEGIO MARIA AUXILIADORA CHIA                                  ,298,Menor,39,Mayor
425175032666,CHÍA,GIMNASIO EL HONTANAR,370,Menor,23,Mayor
125175000299,CHÍA,INSTITUCION EDUCATIVA JOSE JOAQUIN CASAS,285,Menor,48,Similar
425175032739,CHÍA,COL DE MARIA ANGELA                                                                                 ,295,Menor,39,Mayor
425175000985,CHÍA,INSTITUCION EDUCATIVA  SANTA MARIA DEL RIO,304,Menor,42,Similar
325175001111,CHÍA,COL PSICOPEDAGOGICO DE CHIA,260,Mayor,47,Similar
22517500034,CHÍA,INSTITUCION EDUCATIVA FUSCA,278,Menor,49,Similar
425175032721,CHÍA,LICEO  EDAD DE ORO                                             ,307,Menor,31,Mayor
425175032526,CHÍA,INSTITUTO STUDIUM,284,Menor,36,Mayor
325175032467,CHÍA,LICEO INFANTIL LUNITA DE CHIA,314,Menor,46,Similar
325175001154,CHÍA,COLEGIO BOSQUES DE SHERWOOD                                     ,309,Menor,37,Mayor
325175032298,CHÍA,COL INCE                                                    ,260,Mayor,51,Similar
125175000051,CHÍA,INSTITUCION EDUCATIVA LAURA VICUÑA,265,Similar,43,Similar
425175032488,CHÍA,GIMNASIO OXFORD SCHOOL,333,Menor,43,Similar
225175000781,CHÍA,INSTITUCION EDUCATIVA SAN JOSEMARIA ESCRIVA DE BALAGUER,283,Menor,42,Similar
425175032335,CHÍA,FUND PARA EL NIÑO SORDO ICAL,209,Mayor,37,Mayor
325175032645,CHÍA,INSTITUTO EL ROSARIO,195,Mayor,0,Mayor
425175032704,CHÍA,GIMNASIO LOS ANGELES APRENDER HACIENDO SAS,284,Menor,41,Similar
325175032564,CHÍA,COLEGIO PADRE MANYANET,326,Menor,34,Mayor
425175001167,CHÍA,COL CAMP MONTE CERVINO,321,Menor,30,Mayor
425175032763,CHÍA,GIMNASIO CAMPESTRE MERYLAND BILINGUE,306,Menor,38,Mayor
425175032551,CHÍA,COLEGIO EL FARO,282,Menor,64,Menor
425175032399,CHÍA,GIMN CAMPESTRE OXFORD                                       ,306,Menor,35,Mayor
325175800111,CHÍA,COLEGIO AUSUBEL,295,Menor,33,Mayor
425175800132,CHÍA,LICEO CAMPESTRE MONTPELLIER,251,Mayor,1,Mayor
425175800167,CHÍA,COLEGIO TRIKELE,281,Menor,51,Similar
42517580029,CHÍA,COLEGIO FUNDACIÓN COLOMBIA,304,Menor,41,Similar
425269001373,FACATATIVÁ,COLEGIO INTEGRADO CAMPESTRE COLOMBIA HOY,289,Menor,46,Similar
32526900128,FACATATIVÁ,COLEGIO EL LIBERTADOR,241,Mayor,25,Mayor
325269003981,FACATATIVÁ,ESC DE DIRECCION ACADEMICA,206,Mayor,0,Mayor
325269001042,FACATATIVÁ,COL SANTA MARIA DE LA ESPERANZA,311,Menor,37,Mayor
325269000305,FACATATIVÁ,COLEGIO SAN AGUSTIN                                             ,264,Mayor,38,Mayor
425269001306,FACATATIVÁ,LICEO CAMPESTRE FACATATIVA                                         ,338,Menor,37,Mayor
325269001077,FACATATIVÁ,COL MILIT ACADEMIA GENERAL SANTANDER,209,Mayor,58,Menor
