codigo_dane,pai_et_municipios,establecimientos_educativos,promedio,comparacion_pcn,desviacion,comparacion_dcn,desempeno_1,desempeno_2,desempeno_3,desempeno_4,aprendizaje_1,aprendizaje_2,aprendizaje_3,aprendizaje_4,aprendizaje_5,aprendizaje_6,aprendizaje_7,aprendizaje_8,aprendizaje_9,aprendizaje_10,aprendizaje_11,aprendizaje_12,aprendizaje_13,aprendizaje_14,aprendizaje_15,aprendizaje_16,aprendizaje_17,aprendizaje_18,aprendizaje_19,aprendizaje_20,aprendizaje_21,aprendizaje_22,aprendizaje_23,aprendizaje_24,aprendizaje_25,aprendizaje_26,Competencia
325743001083,SILVANIA,COLEGIO PAIDEIA,44,Mayor,0,Mayor,0%,100%,0%,0%,33%,100%,N.D.,50%,75%,0%,50%,0%,33%,100%,100%,100%,33%,50%,67%,33%,100%,50%,50%,33%,67%,N.D.,100%,N.D.,100%,100%,Ciencias Naturales
425745000241,SIMIJACA,LIC CAMP SAN CAYETANO,58,Similar,9,Similar,8%,17%,75%,0%,35%,48%,10%,33%,66%,20%,14%,46%,46%,29%,19%,33%,13%,48%,43%,40%,16%,80%,58%,44%,36%,N.D.,50%,15%,38%,31%,Ciencias Naturales
125745000166,SIMIJACA,INSTITUCION EDUCATIVA DEPARTAMENTAL AGUSTIN PARRA,52,Similar,10,Similar,11%,53%,34%,1%,40%,52%,35%,52%,60%,35%,38%,57%,43%,35%,24%,58%,36%,58%,44%,51%,42%,66%,53%,54%,46%,N.D.,59%,44%,53%,47%,Ciencias Naturales
225758000046,SOPÓ,INSTITUCI¿N EDUCATIVA DPTAL LA VIOLETA   SEDE PRINCIPAL,51,Similar,11,Similar,20%,46%,34%,0%,41%,51%,41%,49%,64%,35%,47%,59%,52%,46%,28%,54%,38%,63%,42%,51%,38%,62%,57%,39%,40%,N.D.,62%,41%,61%,53%,Ciencias Naturales
125758000084,SOPÓ,INSTITUCION EDUCATIVA PABLO VI,51,Similar,10,Similar,16%,50%,30%,4%,45%,51%,38%,52%,59%,34%,43%,53%,53%,32%,34%,59%,39%,58%,51%,49%,43%,62%,57%,51%,42%,N.D.,61%,32%,43%,57%,Ciencias Naturales
325758000181,SOPÓ,LICEO INTEGRADO FRAY FRANCISCO CHACON                          ,64,Menor,7,Similar,0%,19%,67%,14%,17%,33%,12%,30%,47%,8%,20%,34%,22%,20%,10%,41%,12%,43%,27%,29%,19%,39%,24%,31%,20%,N.D.,37%,16%,29%,29%,Ciencias Naturales
125758002915,SOPÓ,INSTITUCION EDUCATIVA COMPLEJO EDUCATIVO INTEGRAL SOPO,53,Similar,8,Similar,7%,53%,40%,0%,35%,49%,39%,45%,55%,26%,41%,55%,49%,39%,21%,53%,31%,58%,40%,45%,34%,66%,54%,48%,44%,N.D.,49%,38%,49%,48%,Ciencias Naturales
225758000038,SOPÓ,INSTITUCION EDUCATIVA DEPARTAMENTAL RAFAEL POMBO,55,Similar,10,Similar,6%,40%,45%,8%,31%,47%,23%,42%,60%,25%,29%,50%,47%,24%,19%,50%,26%,46%,43%,46%,36%,60%,51%,36%,35%,N.D.,59%,32%,46%,41%,Ciencias Naturales
325758000075,SOPÓ,COLEGIO COOPERATIVO DE SOPO     ,53,Similar,8,Similar,8%,54%,38%,0%,28%,33%,33%,46%,64%,21%,46%,49%,49%,36%,29%,60%,26%,42%,45%,47%,34%,65%,53%,55%,33%,N.D.,57%,33%,48%,54%,Ciencias Naturales
22576906058,SUBACHOQUE,INSTITUCION EDUCATIVA DEPARTAMENTAL LA PRADERA,47,Similar,10,Similar,29%,43%,29%,0%,56%,45%,36%,53%,66%,52%,50%,65%,48%,60%,41%,67%,32%,58%,59%,48%,53%,60%,67%,62%,40%,N.D.,61%,50%,50%,58%,Ciencias Naturales
125769000213,SUBACHOQUE,INSTITUCIO EDUCATIVA DEPARTAMENTAL  RICARDO GONZALEZ ,49,Similar,9,Similar,21%,52%,25%,2%,37%,53%,44%,55%,67%,41%,38%,56%,52%,46%,29%,64%,36%,57%,50%,58%,40%,61%,55%,57%,50%,N.D.,68%,50%,56%,54%,Ciencias Naturales
325769060576,SUBACHOQUE,COLEGIO SAN MIGUEL ARCANGEL,55,Similar,10,Similar,0%,63%,26%,11%,39%,42%,13%,43%,45%,26%,39%,65%,48%,17%,24%,56%,31%,55%,39%,41%,39%,58%,33%,41%,33%,N.D.,64%,41%,48%,42%,Ciencias Naturales
325769000379,SUBACHOQUE,COLEGIO EUCARISTICO CAMPESTRE,61,Menor,6,Mayor,0%,19%,79%,2%,15%,31%,16%,25%,50%,16%,20%,44%,31%,17%,9%,37%,15%,44%,23%,38%,31%,46%,35%,44%,18%,N.D.,48%,31%,19%,38%,Ciencias Naturales
425769060643,SUBACHOQUE,LICEO CAMPESTRE THOMAS DE IRIARTE,69,Menor,5,Mayor,0%,0%,57%,43%,11%,19%,4%,26%,35%,6%,18%,23%,19%,0%,4%,21%,7%,26%,15%,19%,11%,27%,22%,19%,8%,N.D.,23%,18%,28%,8%,Ciencias Naturales
22577200027,SUESCA,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUAN BOSCO,51,Similar,7,Similar,4%,71%,25%,0%,54%,50%,67%,45%,67%,39%,39%,45%,57%,75%,19%,58%,29%,53%,32%,58%,38%,81%,61%,52%,37%,N.D.,61%,38%,56%,55%,Ciencias Naturales
225772000067,SUESCA,INST EDUCATIVA RURAL DEPTAL CACICAZGO,52,Similar,8,Similar,12%,41%,47%,0%,40%,49%,32%,56%,60%,29%,37%,53%,61%,33%,12%,56%,35%,54%,49%,57%,34%,63%,52%,50%,44%,N.D.,68%,28%,53%,47%,Ciencias Naturales
125772000194,SUESCA,INSTITUCION EDUCATIVA DEPARTAMENTAL GONZALO JIMENEZ DE QUESADA,49,Similar,9,Similar,15%,59%,26%,0%,41%,58%,33%,55%,62%,37%,45%,65%,51%,32%,34%,63%,35%,58%,50%,63%,35%,69%,60%,57%,45%,N.D.,71%,42%,52%,56%,Ciencias Naturales
225772000024,SUESCA,INSTITUCION EDUCATIVA DEPARTAMENTAL PABLO VI,54,Similar,8,Similar,7%,60%,33%,0%,41%,39%,36%,39%,58%,29%,28%,53%,54%,29%,21%,55%,42%,58%,41%,43%,42%,54%,64%,27%,36%,N.D.,42%,38%,38%,40%,Ciencias Naturales
125777000168,SUPATÁ,INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DE LA SALUD,51,Similar,10,Similar,12%,49%,37%,2%,37%,54%,34%,50%,64%,43%,42%,50%,46%,47%,27%,55%,40%,54%,40%,53%,36%,72%,49%,50%,43%,N.D.,59%,43%,50%,58%,Ciencias Naturales
225777000189,SUPATÁ,INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL EL IMPARAL,49,Similar,9,Similar,15%,69%,15%,0%,44%,33%,58%,48%,62%,48%,46%,54%,73%,50%,31%,76%,46%,62%,45%,64%,32%,65%,64%,56%,47%,N.D.,86%,23%,52%,44%,Ciencias Naturales
125779000149,SUSA,INSTITUCION EDUCATIVA DEPARTAMENTAL TISQUESUSA,47,Similar,9,Similar,28%,50%,22%,0%,47%,52%,35%,60%,66%,46%,46%,62%,55%,47%,39%,71%,48%,65%,53%,59%,61%,65%,64%,62%,48%,N.D.,70%,50%,60%,62%,Ciencias Naturales
125781000121,SUTATAUSA,INSTITUCION EDUCATIVA DEPARTAMENTAL INTEGRADA DE SUTATAUSA,54,Similar,9,Similar,6%,54%,37%,4%,35%,37%,19%,44%,60%,26%,27%,58%,50%,32%,23%,55%,20%,56%,42%,50%,38%,58%,46%,56%,39%,N.D.,55%,29%,40%,47%,Ciencias Naturales
1257850001,TABIO,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INSTITUTO TÉCNICO COMERCIAL JOSÉ DE SAN MARTIN ,53,Similar,9,Similar,10%,50%,35%,5%,37%,50%,25%,47%,57%,27%,36%,54%,49%,28%,21%,50%,29%,55%,45%,43%,44%,66%,58%,48%,39%,N.D.,57%,36%,42%,48%,Ciencias Naturales
32578500032,TABIO,COLEGIO CAMPESTRE SABANA DE LOURDES,56,Similar,9,Similar,0%,44%,50%,6%,46%,44%,29%,42%,45%,37%,21%,58%,46%,17%,18%,52%,21%,48%,37%,50%,36%,58%,30%,33%,26%,N.D.,43%,19%,45%,50%,Ciencias Naturales
225785000414,TABIO,I.E.R.D. DIEGO GÓMEZ DE MENA,49,Similar,9,Similar,16%,60%,22%,2%,53%,53%,36%,52%,69%,41%,45%,57%,61%,35%,33%,64%,43%,57%,50%,61%,46%,69%,60%,52%,50%,N.D.,60%,41%,56%,46%,Ciencias Naturales
325785000311,TABIO,GIMN MODERNO SANTA BARBARA,56,Similar,9,Similar,0%,41%,59%,0%,30%,36%,29%,37%,57%,27%,34%,49%,57%,29%,18%,52%,27%,46%,37%,40%,25%,61%,48%,40%,30%,N.D.,53%,30%,39%,40%,Ciencias Naturales
425785000405,TABIO,LICEO CAMPESTRE SAN JORGE,60,Menor,9,Similar,0%,33%,53%,13%,19%,24%,33%,22%,48%,12%,22%,42%,34%,0%,22%,48%,41%,37%,24%,45%,20%,48%,31%,39%,24%,N.D.,43%,35%,48%,28%,Ciencias Naturales
425785000421,TABIO,LA PEÑA GIMNASIO CAMPESTRE,58,Similar,8,Similar,0%,33%,63%,4%,25%,47%,26%,35%,61%,15%,25%,52%,47%,23%,19%,38%,15%,56%,26%,43%,28%,60%,42%,39%,29%,N.D.,49%,28%,34%,32%,Ciencias Naturales
325785800016,TABIO,CENTRO ESTUDIOS SABANA,48,Similar,11,Similar,25%,50%,25%,0%,50%,63%,29%,60%,69%,50%,38%,56%,53%,50%,31%,63%,50%,64%,36%,63%,43%,47%,56%,53%,55%,N.D.,80%,46%,56%,67%,Ciencias Naturales
425785800037,TABIO,COLEGIO CAMPESTRE SAN NICOLAS,45,Similar,8,Similar,29%,57%,14%,0%,47%,65%,20%,56%,77%,46%,64%,73%,81%,60%,41%,60%,50%,65%,50%,56%,67%,80%,83%,57%,71%,N.D.,62%,64%,82%,44%,Ciencias Naturales
12579300016,TAUSA,I.E.D. INTEGRADA DE TAUSA,49,Similar,9,Similar,17%,61%,22%,0%,47%,52%,38%,57%,61%,30%,35%,60%,52%,36%,33%,62%,38%,56%,51%,55%,39%,68%,63%,65%,57%,N.D.,66%,44%,48%,57%,Ciencias Naturales
225793000091,TAUSA,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL SAN ANTONIO,50,Similar,10,Similar,18%,56%,26%,0%,50%,47%,39%,62%,64%,35%,43%,50%,45%,29%,29%,69%,43%,59%,55%,50%,41%,62%,53%,46%,47%,N.D.,67%,54%,44%,49%,Ciencias Naturales
225797000207,TENA,INSTITUCION EDUCATIVA DEPARTAMENTAL BETULIA,53,Similar,9,Similar,6%,42%,48%,3%,21%,53%,24%,50%,56%,36%,33%,48%,46%,29%,21%,58%,27%,52%,36%,44%,45%,62%,61%,49%,42%,N.D.,56%,33%,49%,46%,Ciencias Naturales
12579700013,TENA,INSTITUCION EDUCATIVA DEPARTAMENTAL FIDEL CANO,51,Similar,10,Similar,15%,53%,32%,0%,44%,51%,43%,54%,62%,38%,50%,57%,54%,39%,30%,53%,38%,54%,39%,52%,46%,62%,62%,52%,44%,N.D.,54%,33%,43%,41%,Ciencias Naturales
425797000184,TENA,CENTRO CAMPESINO DE FORMACION NUESTRA SEÑORA DE LA ESPERANZA,48,Similar,4,Mayor,0%,100%,0%,0%,22%,27%,20%,45%,73%,18%,64%,75%,57%,50%,8%,58%,13%,67%,67%,73%,44%,80%,100%,50%,75%,N.D.,67%,46%,78%,54%,Ciencias Naturales
125799000161,TENJO,I.E.D. ENRIQUE SANTOS MONTEJO,50,Similar,9,Similar,17%,57%,25%,1%,42%,57%,42%,49%,59%,40%,43%,65%,54%,43%,32%,55%,36%,60%,45%,52%,50%,70%,56%,58%,50%,N.D.,61%,50%,46%,57%,Ciencias Naturales
32579900025,TENJO,COLEGIO CARDENAL LUQUE                                          ,49,Similar,10,Similar,25%,50%,25%,0%,36%,67%,0%,75%,56%,40%,22%,67%,70%,100%,33%,78%,25%,50%,50%,62%,67%,86%,80%,75%,42%,N.D.,44%,83%,43%,75%,Ciencias Naturales
425799000599,TENJO,BILINGÜE INTERNACIONAL GIMNASIO CAMPESTRE REINO BRITÁNICO,65,Menor,6,Mayor,0%,6%,79%,15%,14%,25%,15%,26%,45%,13%,20%,30%,17%,10%,3%,39%,8%,38%,21%,20%,19%,40%,34%,22%,23%,N.D.,36%,20%,32%,22%,Ciencias Naturales
225799000026,TENJO,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL INTEGRADA VALLE DE TENJO,53,Similar,8,Similar,7%,56%,38%,0%,26%,45%,22%,47%,60%,28%,46%,52%,52%,32%,27%,60%,29%,51%,36%,49%,41%,70%,46%,48%,43%,N.D.,61%,29%,46%,54%,Ciencias Naturales
425799000483,TENJO,INSTITUCION EDUCATIVA FUNDACIÓN PARA LA ACTUALIZACION DE LA EDUCACION FACE                ,52,Similar,13,Similar,29%,14%,57%,0%,31%,44%,13%,24%,67%,27%,62%,62%,54%,67%,32%,50%,18%,50%,41%,40%,20%,71%,60%,56%,48%,N.D.,50%,44%,63%,45%,Ciencias Naturales
325799000284,TENJO,GIMNASIO CAMPESTRE  NUEVA GRANADA                         ,61,Menor,6,Mayor,0%,21%,79%,0%,25%,26%,33%,47%,45%,14%,28%,31%,28%,10%,17%,32%,9%,38%,35%,31%,47%,48%,32%,31%,37%,N.D.,42%,17%,43%,26%,Ciencias Naturales
325799000012,TENJO,GIMNASIO ENTREMONTES,59,Similar,8,Similar,0%,29%,71%,0%,17%,38%,30%,40%,56%,24%,38%,46%,38%,18%,10%,54%,11%,49%,22%,34%,23%,48%,49%,39%,24%,N.D.,50%,25%,36%,31%,Ciencias Naturales
425799000637,TENJO,COLEGIO BILINGUE CAMPESTRE PRINCIPADO DE MONACO,57,Similar,8,Similar,4%,40%,53%,4%,32%,33%,25%,43%,51%,18%,31%,48%,31%,21%,17%,52%,26%,47%,29%,37%,22%,53%,48%,46%,39%,N.D.,60%,25%,45%,34%,Ciencias Naturales
325769000433,TENJO,LICEO ESPAÑOL PEREZ GALDOS                                    ,69,Menor,6,Mayor,0%,0%,50%,50%,8%,20%,0%,22%,29%,0%,0%,38%,15%,0%,6%,9%,22%,19%,17%,13%,0%,46%,0%,38%,24%,N.D.,31%,14%,29%,7%,Ciencias Naturales
311848000651,TENJO,COLEGIO MILITAR CALDAS                                          ,55,Similar,9,Similar,4%,48%,45%,4%,28%,43%,27%,39%,55%,27%,36%,43%,43%,13%,24%,52%,33%,52%,40%,43%,30%,58%,53%,46%,41%,N.D.,53%,34%,30%,49%,Ciencias Naturales
225799000034,TENJO,INSTITUCION EDUCATIVA DEPARTAMENTAL CARRASQUILLA,50,Similar,9,Similar,16%,59%,25%,0%,44%,46%,44%,51%,72%,30%,43%,57%,52%,50%,27%,65%,42%,61%,46%,57%,40%,64%,72%,50%,44%,N.D.,62%,40%,39%,64%,Ciencias Naturales
42579900067,TENJO,COLEGIO BILINGUE REAL AMERICANO,63,Menor,8,Similar,0%,14%,71%,14%,14%,27%,7%,29%,51%,20%,16%,32%,24%,0%,15%,37%,12%,41%,27%,34%,9%,53%,32%,31%,27%,N.D.,33%,26%,29%,21%,Ciencias Naturales
425799000629,TENJO,GIMNASIO REINO DE CASTILLA CAMPESTRE,54,Similar,9,Similar,4%,56%,40%,0%,43%,46%,27%,49%,57%,29%,19%,54%,43%,25%,15%,49%,24%,56%,49%,61%,36%,60%,47%,52%,34%,N.D.,55%,38%,33%,37%,Ciencias Naturales
425799000602,TENJO,COLEGIO BILINGUE LERNER & KLEIN,64,Menor,6,Mayor,0%,7%,79%,14%,0%,22%,14%,27%,45%,11%,37%,29%,30%,22%,3%,42%,4%,38%,28%,24%,14%,30%,24%,27%,14%,N.D.,36%,27%,25%,24%,Ciencias Naturales
325799000667,TENJO,COLEGIO FRIEDRICH FROBEL,48,Similar,9,Similar,25%,50%,25%,0%,48%,72%,38%,54%,63%,41%,38%,56%,50%,40%,48%,67%,41%,61%,43%,48%,41%,54%,62%,78%,32%,N.D.,78%,52%,56%,52%,Ciencias Naturales
225805000289,TIBACUY,INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS,46,Similar,9,Similar,25%,67%,8%,0%,36%,63%,31%,47%,60%,57%,29%,69%,74%,50%,35%,74%,45%,66%,50%,52%,65%,70%,50%,64%,61%,N.D.,88%,48%,41%,72%,Ciencias Naturales
225805000211,TIBACUY,INSTITUCIÓN EDUCATIVA TÉCNICO AGROPECUARIO CALANDAIMA,52,Similar,8,Similar,17%,50%,33%,0%,30%,49%,40%,63%,67%,33%,43%,57%,59%,0%,31%,48%,23%,55%,37%,57%,47%,70%,53%,53%,49%,N.D.,63%,33%,41%,52%,Ciencias Naturales
125805000012,TIBACUY,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL DE TIBACUY,53,Similar,9,Similar,4%,57%,39%,0%,25%,47%,19%,47%,57%,23%,36%,51%,50%,25%,22%,59%,27%,54%,38%,56%,33%,65%,57%,43%,52%,N.D.,55%,47%,41%,40%,Ciencias Naturales
125807000257,TIBIRITA,INSTITUCION EDUCATIVA DEPARTAMENTAL MONSEÑOR AGUSTIN GUTIERREZ,49,Similar,10,Similar,16%,59%,23%,2%,46%,52%,48%,50%,62%,41%,51%,52%,46%,41%,30%,57%,47%,74%,49%,65%,51%,69%,63%,53%,41%,N.D.,66%,31%,49%,50%,Ciencias Naturales
125815000401,TOCAIMA,INSTITUCION EDUCATIVA  DEPTAL HERNAN VENEGAS CARRILLO,47,Similar,9,Similar,29%,53%,18%,0%,40%,62%,41%,60%,65%,47%,48%,66%,62%,47%,38%,64%,43%,63%,52%,45%,55%,70%,58%,62%,56%,N.D.,66%,49%,47%,61%,Ciencias Naturales
225815000392,TOCAIMA,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL PUBENZA,45,Similar,9,Similar,32%,52%,16%,0%,57%,54%,40%,47%,71%,46%,41%,69%,59%,55%,42%,70%,56%,71%,51%,65%,62%,76%,53%,65%,51%,N.D.,70%,52%,51%,63%,Ciencias Naturales
325817000211,TOCANCIPÁ,COL DIVINO NIÑO,52,Similar,5,Mayor,0%,68%,32%,0%,27%,62%,25%,53%,70%,23%,49%,54%,76%,50%,19%,60%,17%,59%,37%,47%,43%,79%,52%,64%,36%,N.D.,51%,39%,47%,48%,Ciencias Naturales
225817000021,TOCANCIPÁ,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL LA FUENTE,49,Similar,9,Similar,18%,58%,23%,1%,42%,55%,36%,55%,67%,38%,46%,57%,54%,37%,36%,57%,37%,56%,47%,49%,46%,62%,63%,56%,49%,N.D.,68%,43%,51%,57%,Ciencias Naturales
225817000268,TOCANCIPÁ,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO INDUSTRIAL,54,Similar,9,Similar,5%,50%,41%,4%,32%,52%,34%,45%,58%,30%,44%,46%,49%,27%,26%,47%,21%,51%,43%,48%,34%,62%,58%,43%,38%,N.D.,54%,36%,39%,44%,Ciencias Naturales
125817000115,TOCANCIPÁ,INSTITUCION EDUCATIVA DEPARTAMENTAL DE BACHILLERATO TECNICO COMERCIA,54,Similar,9,Similar,7%,46%,44%,3%,38%,49%,30%,50%,59%,29%,36%,45%,46%,30%,25%,54%,20%,55%,43%,37%,35%,62%,51%,53%,36%,N.D.,59%,35%,43%,44%,Ciencias Naturales
425817000381,TOCANCIPÁ,COLEGIO ALCAZAR CAMPESTRE,69,Menor,4,Mayor,0%,0%,50%,50%,0%,0%,0%,0%,17%,17%,0%,25%,0%,0%,0%,50%,0%,40%,14%,33%,67%,17%,0%,50%,0%,N.D.,20%,33%,0%,14%,Ciencias Naturales
325817000289,TOCANCIPÁ,ESCUELA SOL NACIENTE,57,Similar,6,Mayor,0%,44%,56%,0%,22%,52%,24%,38%,54%,15%,31%,46%,41%,9%,19%,42%,16%,45%,31%,48%,34%,58%,49%,33%,38%,N.D.,44%,29%,41%,46%,Ciencias Naturales
325817000246,TOCANCIPÁ,COLEGIO SAN PAULO TOCANCIPA SAS                                               ,54,Similar,9,Similar,10%,45%,45%,0%,35%,46%,31%,49%,59%,16%,29%,43%,45%,20%,24%,54%,30%,46%,34%,48%,32%,58%,45%,52%,41%,N.D.,58%,38%,46%,46%,Ciencias Naturales
125823000291,TOPAIPÍ,INSTITUCION EDUCATIVA DEPARTAMENTAL DE TOPAIPI,50,Similar,10,Similar,11%,44%,44%,0%,37%,50%,20%,55%,67%,59%,29%,45%,75%,25%,30%,63%,17%,75%,52%,62%,30%,53%,50%,53%,50%,N.D.,50%,38%,71%,65%,Ciencias Naturales
225823000041,TOPAIPÍ,INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL EL NARANJAL,43,Mayor,8,Similar,55%,36%,9%,0%,70%,52%,67%,71%,71%,43%,64%,57%,64%,57%,36%,83%,61%,81%,47%,62%,77%,91%,60%,73%,58%,N.D.,95%,63%,62%,75%,Ciencias Naturales
225823000458,TOPAIPÍ,INSTITUCION EDUCATIVARURAL DPTAL SAN ANTONIO DE AGUILERA,48,Similar,11,Similar,38%,25%,38%,0%,35%,43%,26%,43%,71%,39%,47%,63%,64%,63%,37%,62%,42%,60%,57%,66%,54%,65%,55%,73%,48%,N.D.,57%,52%,37%,61%,Ciencias Naturales
225839000911,UBALÁ,INSTITUCION EDUCATIVA DEPARTAMENTAL KENNEDY,48,Similar,8,Similar,25%,63%,13%,0%,47%,58%,35%,66%,66%,47%,49%,53%,64%,53%,24%,66%,33%,57%,47%,55%,58%,70%,74%,69%,53%,N.D.,76%,51%,45%,48%,Ciencias Naturales
225839000121,UBALÁ,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL MARCO FIDEL SUAREZ,52,Similar,7,Similar,0%,71%,29%,0%,40%,53%,50%,47%,81%,31%,38%,70%,44%,40%,26%,53%,27%,47%,33%,45%,45%,73%,45%,92%,50%,N.D.,50%,50%,25%,41%,Ciencias Naturales
125839000488,UBALÁ,INSTITUCION EDUCATIVA DEPARTAMENTAL  DE UBALA,49,Similar,8,Similar,20%,64%,16%,0%,38%,52%,56%,55%,56%,37%,50%,64%,48%,27%,38%,73%,34%,62%,46%,56%,42%,72%,55%,58%,52%,N.D.,65%,58%,56%,66%,Ciencias Naturales
425839001071,UBALÁ,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL MAMBITA,48,Similar,7,Similar,10%,72%,17%,0%,47%,56%,35%,69%,63%,41%,49%,63%,60%,39%,37%,67%,33%,68%,57%,47%,41%,70%,78%,74%,50%,N.D.,63%,37%,41%,47%,Ciencias Naturales
22583900027,UBALÁ,INSTITUTO NACIONAL DE PROMOCION SOCIAL DE UBALA CUND.,52,Similar,7,Similar,4%,73%,23%,0%,31%,57%,40%,50%,63%,22%,45%,72%,45%,25%,20%,61%,24%,59%,39%,66%,36%,67%,53%,53%,48%,N.D.,59%,48%,51%,49%,Ciencias Naturales
225839001071,UBALÁ,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL INTEGRADO SANTA ROSA,50,Similar,15,Menor,33%,0%,67%,0%,43%,50%,33%,44%,75%,20%,67%,60%,67%,N.D.,30%,63%,60%,44%,40%,57%,50%,57%,100%,100%,78%,N.D.,56%,0%,75%,56%,Ciencias Naturales
125841000215,UBAQUE,INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO DE ORIENTE,51,Similar,8,Similar,8%,68%,22%,3%,37%,53%,44%,50%,59%,34%,33%,65%,55%,29%,28%,60%,30%,56%,50%,59%,42%,57%,63%,59%,43%,N.D.,63%,43%,59%,50%,Ciencias Naturales
425843000631,VILLA DE SAN DIEGO DE UBATÉ,INST DE CIENCIAS AGROINDUSTRIALES Y DEL MEDIO AMBIENTE,56,Similar,8,Similar,3%,51%,46%,0%,33%,41%,35%,52%,58%,33%,28%,45%,54%,35%,16%,46%,20%,48%,39%,45%,30%,60%,41%,38%,35%,N.D.,55%,34%,35%,42%,Ciencias Naturales
225843000063,VILLA DE SAN DIEGO DE UBATÉ,INSTITUCION EDUCATIVA DEPARTAMENTAL EL VOLCAN,51,Similar,11,Similar,15%,58%,21%,6%,36%,51%,28%,51%,62%,36%,37%,53%,48%,38%,35%,54%,26%,58%,46%,58%,39%,64%,58%,58%,42%,N.D.,78%,43%,48%,54%,Ciencias Naturales
425843000216,VILLA DE SAN DIEGO DE UBATÉ,COL COOP SAN FRANCISCO DE ASIS,51,Similar,8,Similar,10%,55%,34%,0%,39%,46%,15%,42%,61%,35%,29%,52%,51%,46%,32%,60%,33%,56%,43%,50%,33%,76%,64%,61%,57%,N.D.,65%,48%,52%,56%,Ciencias Naturales
325843000238,VILLA DE SAN DIEGO DE UBATÉ,COL DE LA PRESENTACION UBATE,55,Similar,9,Similar,4%,49%,42%,5%,33%,44%,29%,43%,53%,24%,41%,45%,47%,20%,23%,56%,26%,51%,37%,45%,27%,55%,52%,38%,38%,N.D.,59%,36%,47%,47%,Ciencias Naturales
325843000513,VILLA DE SAN DIEGO DE UBATÉ,COL GIMN MODERNO,39,Mayor,5,Mayor,67%,33%,0%,0%,100%,75%,80%,50%,64%,71%,67%,88%,20%,100%,43%,70%,75%,80%,86%,86%,50%,80%,100%,67%,50%,N.D.,80%,71%,67%,86%,Ciencias Naturales
125843000255,VILLA DE SAN DIEGO DE UBATÉ,INSTITUCION EDUCATIVA DEPARTAMENTAL BOLIVAR,49,Similar,9,Similar,16%,58%,25%,1%,44%,56%,38%,57%,65%,39%,43%,57%,53%,37%,31%,61%,31%,57%,42%,57%,49%,65%,63%,63%,48%,N.D.,67%,46%,50%,54%,Ciencias Naturales
325843000645,VILLA DE SAN DIEGO DE UBATÉ,GIMNASIO DE LOS ANDES                                       ,52,Similar,7,Similar,4%,64%,32%,0%,36%,60%,29%,57%,58%,30%,34%,52%,46%,23%,24%,69%,18%,51%,38%,53%,45%,66%,66%,58%,51%,N.D.,73%,40%,54%,55%,Ciencias Naturales
525843000017,VILLA DE SAN DIEGO DE UBATÉ,INSTITUCIÒN EDUCATIVA DEPARTAMENTAL BRUSELAS,53,Similar,5,Mayor,0%,57%,43%,0%,33%,58%,33%,54%,58%,30%,48%,52%,53%,17%,22%,37%,54%,71%,43%,45%,45%,62%,57%,58%,34%,N.D.,66%,36%,26%,39%,Ciencias Naturales
125843000221,VILLA DE SAN DIEGO DE UBATÉ,INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA MARIA,54,Similar,7,Similar,2%,58%,38%,2%,33%,49%,30%,44%,62%,22%,37%,51%,48%,27%,24%,61%,32%,50%,42%,51%,26%,65%,55%,46%,36%,N.D.,62%,40%,39%,39%,Ciencias Naturales
125843000247,VILLA DE SAN DIEGO DE UBATÉ,INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR ,51,Similar,9,Similar,10%,57%,32%,0%,38%,51%,34%,57%,59%,37%,38%,53%,53%,41%,23%,58%,32%,51%,53%,54%,42%,67%,63%,50%,41%,N.D.,62%,41%,47%,49%,Ciencias Naturales
325843000882,VILLA DE SAN DIEGO DE UBATÉ,COLEGIO HEISENBERG,48,Similar,15,Menor,50%,0%,50%,0%,50%,67%,33%,60%,67%,25%,60%,100%,75%,0%,25%,57%,67%,67%,25%,83%,50%,50%,50%,33%,43%,N.D.,100%,33%,33%,33%,Ciencias Naturales
