codigo_dane,pai_et_municipios,establecimientos_educativos,promedio,comparacion_pmat,desviacion,comparacion_dmat,desempeno_1,desempeno_2,desempeno_3,desempeno_4,aprendizaje_1,aprendizaje_2,aprendizaje_3,Competencia
247053002213,ARACATACA,INSTITUCION EDUCATIVA DEPARTAMENTAL ETNOEDUCATIVO Y PLURICULTURAL GUMMAKU,40,Similar,13,Similar,38%,50%,13%,0%,78%,47%,69%,Matemáticas
247058000791,ARIGUANÍ,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA AGROPECUARIA CARMEN DE ARIGUANI,40,Similar,6,Mayor,31%,62%,8%,0%,74%,62%,74%,Matemáticas
147058000168,ARIGUANÍ,INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ARIGUANI,49,Similar,10,Similar,9%,46%,42%,3%,67%,42%,64%,Matemáticas
347058000469,ARIGUANÍ,CORPORACION JUVENTUD EN MARCHA JUVEMAR,37,Mayor,7,Mayor,46%,51%,4%,0%,78%,71%,78%,Matemáticas
247058000987,ARIGUANÍ,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA AGROPECUARIA BENJAMIN HERRERA,47,Similar,12,Similar,17%,46%,33%,4%,69%,45%,64%,Matemáticas
347058000426,ARIGUANÍ,INSTITUCION EDUCATIVA DEPARTAMENTAL SIMON BOLIVAR,49,Similar,11,Similar,12%,42%,42%,4%,59%,42%,64%,Matemáticas
147161000109,CERRO DE SAN ANTONIO,INSTITUCION EDUCATIVA DEPARTAMENTAL DE BASICA Y MEDIA SAN ANTONIO,38,Similar,10,Similar,51%,37%,12%,0%,76%,64%,74%,Matemáticas
147170000022,CHIVOLO,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUDAS TADEO,45,Similar,11,Similar,21%,49%,29%,1%,65%,51%,65%,Matemáticas
147170000014,CHIVOLO,INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO SANTANDER,47,Similar,12,Similar,20%,43%,34%,4%,63%,43%,64%,Matemáticas
247170000027,CHIVOLO,INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA ROSA DE LIMA,46,Similar,10,Similar,13%,55%,33%,0%,64%,54%,64%,Matemáticas
247170000621,CHIVOLO,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA FRANCISCO JOSE DE CALDAS,43,Similar,10,Similar,27%,53%,20%,0%,75%,57%,69%,Matemáticas
247541000408,CONCORDIA,INSTITUCION EDUCATIVA DEPARTAMENTAL DE BASICA Y MEDIA SANTA CRUZ DE BALSAMO,48,Similar,12,Similar,18%,36%,41%,5%,72%,44%,63%,Matemáticas
247161000316,CONCORDIA,INSTITUCION EDUCATIVA DEPARTAMENTAL JOSEFA MARIA ROMERO DE LA CRUZ,36,Mayor,9,Similar,58%,31%,11%,0%,76%,58%,70%,Matemáticas
247161000197,CONCORDIA,INSTITUCION EDUCATIVA DEPARTAMENTAL DE BASICA Y MEDIA DE CONCORDIA,49,Similar,10,Similar,6%,52%,42%,0%,67%,48%,58%,Matemáticas
247161000022,CONCORDIA,INSTITUCION EDUCATIVA DEPARTAMENTAL LUZ MARINA CABALLERO,41,Similar,9,Similar,31%,48%,20%,0%,69%,60%,69%,Matemáticas
247245000176,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL RITA CUELLO DE VANEGAS,38,Similar,8,Similar,50%,44%,6%,0%,75%,50%,73%,Matemáticas
147245001941,EL BANCO,INSTITUTCION EDUCATIVA DEPARTAMENTAL ARCESIO CALIZ AMADOR,46,Similar,10,Similar,14%,59%,26%,1%,69%,47%,68%,Matemáticas
247245000419,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL OSCAR PISCIOTTI NUMA,41,Similar,10,Similar,30%,44%,26%,0%,76%,61%,69%,Matemáticas
147245000252,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL LORENCITA VILLEGAS DE SANTOS,46,Similar,10,Similar,18%,50%,30%,1%,63%,48%,64%,Matemáticas
247245001857,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL ANAXIMENES TORRES OSPINO,42,Similar,9,Similar,31%,47%,22%,0%,69%,55%,68%,Matemáticas
24724500189,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL MITSILOU CAMPBELL,38,Similar,8,Similar,51%,41%,8%,0%,72%,57%,77%,Matemáticas
247245000249,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SILVIA COTES DE BISWELL,42,Similar,10,Similar,30%,52%,16%,2%,69%,53%,70%,Matemáticas
247245002021,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL ROBERTO ROBLES DE ALGARROBAL,44,Similar,12,Similar,33%,33%,33%,0%,62%,52%,69%,Matemáticas
147245001232,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA TERESA DE JESUS,44,Similar,11,Similar,22%,51%,24%,2%,69%,50%,69%,Matemáticas
147245000261,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE BENITO BARROS PALOMINO,49,Similar,11,Similar,14%,44%,41%,1%,63%,44%,60%,Matemáticas
247245001997,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE DE LA PAZ VANEGAS,42,Similar,10,Similar,38%,38%,25%,0%,75%,59%,73%,Matemáticas
247245001903,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL GILBERTO ACUÑA RANGEL,43,Similar,11,Similar,30%,40%,30%,0%,71%,63%,68%,Matemáticas
347245050267,EL BANCO,INST MARLIAN,59,Menor,10,Similar,3%,13%,73%,10%,55%,27%,37%,Matemáticas
247245000982,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL ENRIQUE QUINTERO JAIMES,42,Similar,11,Similar,32%,45%,23%,0%,71%,55%,73%,Matemáticas
247245000184,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL ELECTO CALIZ MARTINEZ,41,Similar,10,Similar,35%,43%,22%,0%,60%,60%,67%,Matemáticas
247245001555,EL BANCO,INSTITUCION EDUCATIVA DEPARTAMENTAL PABLO NIEBLES DE GUAYABAL,45,Similar,10,Similar,8%,62%,31%,0%,64%,46%,71%,Matemáticas
347245050372,EL BANCO,INSTITUTO EDUCATIVO HAPPY WORD,65,Menor,10,Similar,0%,10%,60%,30%,48%,33%,20%,Matemáticas
347245050194,EL BANCO,INST ECOLOGICO SHALOM,52,Similar,7,Mayor,0%,20%,80%,0%,68%,35%,60%,Matemáticas
247258000001,EL PIÑÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL DE CARRETO,52,Similar,11,Similar,0%,53%,43%,5%,57%,43%,60%,Matemáticas
24725800037,EL PIÑÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL SABANAS,42,Similar,11,Similar,34%,41%,24%,1%,69%,54%,70%,Matemáticas
147258000146,EL PIÑÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL AGRICOLA EL PI¿ON,41,Similar,12,Similar,36%,44%,19%,0%,71%,59%,72%,Matemáticas
247258000159,EL PIÑÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL DE CANTAGALLAGAR,46,Similar,9,Similar,17%,55%,28%,0%,67%,45%,67%,Matemáticas
14726800204,EL RETÉN,INSTITUCION EDUCATIVA DEPARTAMENTAL EUCLIDES LIZARAZO,43,Similar,10,Similar,21%,57%,21%,0%,70%,52%,68%,Matemáticas
247053000474,EL RETÉN,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUAN  BAUTISTA,44,Similar,10,Similar,23%,47%,29%,1%,73%,51%,66%,Matemáticas
247268002052,EL RETÉN,INSTITUCION EDUCATIVA DEPARTAMENTAL ROQUE DE LOS RIOS VALLE,43,Similar,9,Similar,20%,62%,18%,0%,72%,51%,73%,Matemáticas
147288000264,FUNDACIÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL FRANCISCO DE PAULA SANTANDER,48,Similar,10,Similar,11%,50%,38%,2%,63%,46%,62%,Matemáticas
347288000026,FUNDACIÓN,COL LA SAGRADA FAMILIA,56,Menor,11,Similar,7%,13%,74%,7%,50%,33%,54%,Matemáticas
147288000094,FUNDACIÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL JOHN F. KENNEDY,46,Similar,11,Similar,18%,43%,37%,1%,67%,44%,68%,Matemáticas
147288000833,FUNDACIÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL 23 DE FEBRERO,44,Similar,10,Similar,19%,56%,24%,1%,71%,51%,65%,Matemáticas
147288000141,FUNDACIÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL TERCERA MIXTA,51,Similar,11,Similar,10%,34%,53%,3%,62%,35%,59%,Matemáticas
347288000352,FUNDACIÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL COLOMBIA,56,Menor,12,Similar,2%,30%,61%,7%,58%,32%,48%,Matemáticas
347288000697,FUNDACIÓN,COLEGIO MANUEL FAUSTINO MOJICA,54,Menor,10,Similar,0%,41%,55%,3%,55%,39%,59%,Matemáticas
247288000013,FUNDACIÓN,INTITUCION EDUCATIVA DDEPARTAMENTAL SIERRA NEVADA DE SANTA MARTA,43,Similar,11,Similar,28%,44%,28%,0%,71%,55%,65%,Matemáticas
147288010391,FUNDACIÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL FUNDACION,48,Similar,11,Similar,11%,50%,35%,4%,61%,45%,61%,Matemáticas
347288000701,FUNDACIÓN,INSTITUTO TECNICO BOLIVARIANO,45,Similar,9,Similar,18%,50%,32%,0%,77%,49%,70%,Matemáticas
247288010761,FUNDACIÓN,INSTITUCION EDUCATIVA INDIGENA Y PLURICULTURAL KANKAWARWA,46,Similar,11,Similar,27%,20%,53%,0%,71%,45%,68%,Matemáticas
247288001168,FUNDACIÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL AGOPECUARIA JUAN FRANCISCO OSPINA ,39,Similar,9,Similar,35%,54%,11%,0%,75%,64%,73%,Matemáticas
347288800171,FUNDACIÓN,INSTITUCION EDUCATIVA PAULO FREIRE,56,Menor,10,Similar,0%,26%,63%,11%,55%,34%,62%,Matemáticas
247318000234,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL MARIA AUXILIADORA,44,Similar,9,Similar,16%,56%,28%,0%,74%,46%,66%,Matemáticas
147318000311,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL NESTOR RANGEL ALFARO,48,Similar,11,Similar,14%,39%,43%,4%,67%,41%,66%,Matemáticas
147318000019,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DEL CARMEN,47,Similar,9,Similar,7%,61%,31%,0%,68%,51%,66%,Matemáticas
247318000111,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SAGRADO CORAZON DE JESUS,42,Similar,10,Similar,31%,50%,19%,0%,70%,52%,77%,Matemáticas
147318000027,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL BIENVENIDO RODRIGUEZ,48,Similar,12,Similar,15%,45%,35%,4%,70%,48%,65%,Matemáticas
24731800079,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL NICOLAS MEJIA MENDEZ,49,Similar,9,Similar,5%,51%,44%,0%,60%,44%,65%,Matemáticas
247318000188,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL LA RINCONADA,46,Similar,10,Similar,11%,59%,30%,0%,62%,43%,68%,Matemáticas
247318000561,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL DE RICAURTE,52,Similar,9,Similar,0%,46%,49%,5%,65%,39%,62%,Matemáticas
247318000528,GUAMAL,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SAN PEDRO APOSTOL LAS FLORES,45,Similar,8,Similar,18%,53%,29%,0%,78%,47%,63%,Matemáticas
247555002331,NUEVA GRANADA,INSTITUCION EDUCATIVA DEPARTAMENTAL AGROPECUARIA URBANO MOLINA CASTRO,44,Similar,11,Similar,28%,41%,31%,0%,72%,50%,69%,Matemáticas
247460000249,NUEVA GRANADA,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA AGROPECUARIA PESTALOZZI,40,Similar,9,Similar,28%,60%,12%,0%,74%,58%,76%,Matemáticas
247555002471,NUEVA GRANADA,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA NUEVA GRANADA,43,Similar,11,Similar,22%,55%,21%,2%,69%,58%,69%,Matemáticas
247541000475,PEDRAZA,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA AGROECOLOGICA JOSE DADUL,45,Similar,8,Similar,11%,59%,30%,0%,61%,54%,69%,Matemáticas
24754100036,PEDRAZA,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN PABLO,41,Similar,9,Similar,33%,50%,17%,0%,70%,60%,74%,Matemáticas
247541000343,PEDRAZA,INSTITUCION EDUCATIVA DEPARTAMENTAL AGRICOLA DON PEDRO DE HEREDIA,38,Similar,8,Similar,41%,50%,9%,0%,78%,61%,76%,Matemáticas
24754100019,PEDRAZA,INSTITUCION EDUCATIVA DEPARTAMENTAL DE BOMBA,39,Similar,9,Similar,47%,41%,12%,0%,73%,56%,71%,Matemáticas
247707000002,PIJIÑO DEL CARMEN,INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICA DE CABRERA,51,Similar,10,Similar,0%,64%,36%,0%,68%,45%,55%,Matemáticas
147707001616,PIJIÑO DEL CARMEN,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SANTA MARIA,41,Similar,11,Similar,35%,43%,22%,0%,69%,57%,70%,Matemáticas
347545001837,PIJIÑO DEL CARMEN,INSTITUTO DE BACHILLERATO MODERNO,37,Mayor,7,Mayor,50%,50%,0%,0%,84%,64%,79%,Matemáticas
147545001668,PIJIÑO DEL CARMEN,INSTITUCION EDUCATIVA DEPARTAMENTAL PIJI¿O DEL CARMEN,50,Similar,10,Similar,9%,48%,39%,4%,66%,44%,62%,Matemáticas
247545000071,PIJIÑO DEL CARMEN,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SAN JOSE,42,Similar,10,Similar,26%,56%,19%,0%,77%,56%,74%,Matemáticas
247545001701,PIJIÑO DEL CARMEN,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL EL BRILLANTE,38,Similar,9,Similar,41%,53%,6%,0%,73%,66%,79%,Matemáticas
347551000052,PIVIJAY,INSTITUCION EDUCATIVA DEPARTAMENTAL MARIA INMACULADA,47,Similar,11,Similar,13%,55%,30%,3%,68%,47%,62%,Matemáticas
247551000392,PIVIJAY,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL DE MEDIA LUNA,47,Similar,10,Similar,14%,45%,39%,2%,65%,46%,63%,Matemáticas
247551001178,PIVIJAY,INSTITUCION EDUCATIVA DEPARTAMENTAL AGROPECUARIA OTILIA MENA ALVAREZ,42,Similar,11,Similar,25%,54%,21%,0%,73%,53%,66%,Matemáticas
147551000011,PIVIJAY,INSTITUCION EDUCATIVA DEPARTAMENTAL SAGRADO CORAZON DE JESUS,52,Similar,10,Similar,7%,39%,52%,2%,65%,34%,55%,Matemáticas
14755100041,PIVIJAY,INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO PIVIJAY,55,Menor,12,Similar,4%,31%,56%,8%,58%,33%,53%,Matemáticas
247551001003,PIVIJAY,INSTITUCION EDUCATIVA DEPARTAMENTAL AGROPECUARIA NUESTRA SEÑORA DE LAS MERCEDES,38,Similar,9,Similar,32%,59%,8%,0%,75%,62%,73%,Matemáticas
247551001224,PIVIJAY,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SAN MARTIN DE LOBA,40,Similar,9,Similar,23%,62%,15%,0%,68%,56%,70%,Matemáticas
147551000801,PIVIJAY,INSTITUCION EDUCATIVA DEPARTAMENTAL AGROPECUARIA JOSE MARIA HERRERA,41,Similar,8,Similar,29%,53%,18%,0%,81%,49%,74%,Matemáticas
147555000627,PLATO,INSTITUCION EDUCATIVA DEPARTAMENTAL GABRIEL ESCOBAR BALLESTAS,46,Similar,9,Similar,14%,54%,32%,0%,67%,51%,68%,Matemáticas
247555000001,PLATO,INSTITUCION EDUCATIVA DEPARTAMENTAL LUIS CARLOS GALAN SARMIENTO,41,Similar,9,Similar,31%,52%,17%,0%,74%,54%,74%,Matemáticas
147555000171,PLATO,INSTITUCION EDUCATIVA DEPARTAMENTAL VICTOR CAMARGO ALVAREZ,41,Similar,9,Similar,31%,53%,15%,1%,74%,52%,72%,Matemáticas
247555002624,PLATO,INSTITUCION EDUCATIVA DEPARTAMENTAL ROSA CORTINA HERNANDEZ,42,Similar,10,Similar,22%,60%,18%,0%,69%,52%,72%,Matemáticas
147555000295,PLATO,INSTITUCION EDUCATIVA DEPARTAMENTAL JUANA ARIAS DE BENAVIDES,47,Similar,11,Similar,14%,50%,33%,3%,69%,45%,66%,Matemáticas
347555000006,PLATO,ESCUELA PARROQUIAL MIXTA,59,Menor,12,Similar,3%,12%,76%,9%,52%,28%,49%,Matemáticas
147555000091,PLATO,INSTITUCION EDUCATIVA DEPARTAMENTAL MARIA ALFARO DE OSPINO,42,Similar,10,Similar,26%,52%,21%,1%,74%,57%,70%,Matemáticas
247570000051,PUEBLOVIEJO,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL TASAJERA,41,Similar,10,Similar,31%,51%,17%,1%,73%,58%,69%,Matemáticas
247570000352,PUEBLOVIEJO,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JUAN DE PALOS PRIETOS,36,Mayor,8,Similar,47%,47%,7%,0%,68%,62%,73%,Matemáticas
147570000099,PUEBLOVIEJO,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JOSE DE PUEBLO VIEJO,40,Similar,9,Similar,37%,48%,15%,0%,73%,57%,72%,Matemáticas
247570000034,PUEBLOVIEJO,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL DE PALMIRA,40,Similar,9,Similar,31%,56%,13%,0%,74%,58%,77%,Matemáticas
147605000151,REMOLINO,INSTITUCION EDUCATIVA DEPARTAMENTAL JUAN MANUEL RUDAS,40,Similar,8,Similar,31%,60%,9%,0%,73%,61%,72%,Matemáticas
247605000067,REMOLINO,INSTITUCION EDUCATIVA DEPARTAMENTAL  BALDOMERO SANIN CANO,37,Mayor,10,Similar,48%,35%,16%,0%,77%,60%,74%,Matemáticas
247551001071,SABANAS DE SAN ÁNGEL,INSTITUCION EDUCATIVA DEPARTAMENTAL ALBERTO CABALLERO DE MONTE RUBIO,44,Similar,8,Similar,23%,52%,26%,0%,72%,50%,70%,Matemáticas
247058001045,SABANAS DE SAN ÁNGEL,INSTITUCION EDUCATIVA DEPARTAMENTAL MANUEL SALVADOR MEZA CAMARGO,45,Similar,10,Similar,21%,51%,27%,1%,67%,53%,69%,Matemáticas
247058000171,SABANAS DE SAN ÁNGEL,INSTITUCION EDUCATIVA DEPARTAMENTAL LA CANDELARIA,42,Similar,8,Similar,14%,71%,14%,0%,77%,54%,82%,Matemáticas
247660000181,SABANAS DE SAN ÁNGEL,INSTITUCION ETNOEDUCATIVA DEPARTAMENTAL ETTE ENNAKA,34,Mayor,6,Mayor,40%,60%,0%,0%,80%,70%,76%,Matemáticas
247551000317,SABANAS DE SAN ÁNGEL,INSTITUCION EDUCATIVA DEPARTAMENTAL FLORES DE MARIA,46,Similar,6,Mayor,0%,60%,40%,0%,71%,45%,68%,Matemáticas
347675000115,SALAMINA,INSTITUCION EDUCATIVA DEPARTAMENTAL DE GUAIMARO,38,Similar,8,Similar,31%,62%,8%,0%,76%,51%,75%,Matemáticas
14767500006,SALAMINA,INSTITUCION EDUCATIVA DEPARTAMENTAL DE SALAMINA,47,Similar,14,Similar,26%,32%,37%,4%,68%,46%,62%,Matemáticas
24769200068,SAN SEBASTIÁN DE BUENAVISTA,INSTITUCION EDUCATIVA DEPARTAMENTAL DE TRONCOSO,47,Similar,11,Similar,14%,44%,40%,2%,66%,47%,65%,Matemáticas
247692000434,SAN SEBASTIÁN DE BUENAVISTA,INSTITUCION EDUCATIVA DEPARTAMENTAL DE LA PACHA,50,Similar,11,Similar,9%,40%,47%,5%,65%,47%,60%,Matemáticas
147692000057,SAN SEBASTIÁN DE BUENAVISTA,INSTITUCION EDUCATIVA DEPARTAMENTAL EXTERNADO MIXTO,49,Similar,11,Similar,10%,44%,45%,2%,61%,42%,66%,Matemáticas
247692000281,SAN SEBASTIÁN DE BUENAVISTA,INSTITUCION EDUCATIVA DEPARTAMENTAL ANDRES DIAZ VENERO DE LEIVA,46,Similar,7,Mayor,14%,64%,21%,0%,72%,48%,70%,Matemáticas
247692000337,SAN SEBASTIÁN DE BUENAVISTA,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL LUIS MILLAN VARGAS,48,Similar,7,Mayor,0%,60%,40%,0%,70%,48%,66%,Matemáticas
247692000507,SAN SEBASTIÁN DE BUENAVISTA,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SAN VALENTIN,44,Similar,8,Similar,20%,53%,27%,0%,72%,45%,65%,Matemáticas
247692000043,SAN SEBASTIÁN DE BUENAVISTA,INSTITUCION EDUCATIVA DEPARTAMENTAL LAS MERCEDES,43,Similar,11,Similar,28%,44%,28%,0%,67%,50%,76%,Matemáticas
147692000081,SAN SEBASTIÁN DE BUENAVISTA,INSTITUCION EDUCATIVA DEPARTAMENTAL ALFONSO LOPEZ,55,Menor,10,Similar,2%,24%,72%,2%,57%,39%,53%,Matemáticas
24770300013,SAN ZENÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL GERARDO VALENCIA CANO,54,Menor,9,Similar,0%,33%,67%,0%,44%,39%,56%,Matemáticas
44770300018,SAN ZENÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL TOMAS HERRERA CANTILLO,46,Similar,9,Similar,11%,63%,24%,3%,72%,45%,73%,Matemáticas
247703000067,SAN ZENÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE DE LA LUZ MARTINEZ,47,Similar,9,Similar,4%,60%,35%,0%,72%,45%,68%,Matemáticas
247703000148,SAN ZENÓN,INSITITUCION EDUCATIVA DEPARTAMENTAL EL HORNO,42,Similar,10,Similar,29%,41%,29%,0%,70%,56%,71%,Matemáticas
247703000059,SAN ZENÓN,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL DE JANEIRO,43,Similar,9,Similar,26%,48%,26%,0%,62%,54%,68%,Matemáticas
247707000053,SANTA ANA,INSTITUCION EDUCATIVA DEPARTAMENTAL CELINDA MEJIA LOPEZ DE BARROBLANCO,45,Similar,11,Similar,20%,53%,27%,0%,70%,45%,69%,Matemáticas
147707001705,SANTA ANA,INSTITUCION EDUCATIVA TECNICA DEPARTAMENTAL RAFAEL JIMENEZ ALTAHONA,41,Similar,10,Similar,33%,52%,15%,0%,73%,54%,72%,Matemáticas
147707001039,SANTA ANA,INSTITUCION EDUCATIVA DEPARTAMENTAL MARIA AUXILIADORA,44,Similar,12,Similar,31%,29%,40%,0%,71%,52%,65%,Matemáticas
247707000673,SANTA ANA,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JOSE DE SAN FERNANDO,44,Similar,9,Similar,15%,62%,23%,0%,71%,52%,72%,Matemáticas
147707000156,SANTA ANA,INSTITUCION EDUCATIVA DEPARTAMENTAL ANTONIO BRUJES CARMONA,43,Similar,10,Similar,23%,54%,22%,1%,72%,54%,72%,Matemáticas
247707000827,SANTA ANA,INSTITUCION EDUCATIVA TECNICA DEPARTAMENTAL DE GERMANIA,41,Similar,12,Similar,49%,31%,17%,3%,68%,57%,71%,Matemáticas
247707000347,SANTA BÁRBARA DE PINTO,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL NUESTRA SE¿ORA DEL ROSARIO,46,Similar,10,Similar,20%,40%,40%,0%,66%,63%,69%,Matemáticas
247720000011,SANTA BÁRBARA DE PINTO,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SAGRADO CORAZON DE JESUS,44,Similar,10,Similar,22%,44%,33%,0%,66%,56%,75%,Matemáticas
247707001424,SANTA BÁRBARA DE PINTO,INSTITUCION EDUCATIVA TECNICA DEPARTAMENTAL DE PINTO GILMA ROYERO SOLANO,46,Similar,10,Similar,15%,52%,31%,2%,64%,46%,68%,Matemáticas
247707000461,SANTA BÁRBARA DE PINTO,INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SE¿ORA DEL CARMEN,54,Menor,14,Similar,0%,56%,33%,11%,51%,31%,46%,Matemáticas
247707000908,SANTA BÁRBARA DE PINTO,INSTITUCION EDUCATIVA TECNICA DEPARTAMENTAL CIENAGUETA,36,Mayor,7,Mayor,47%,53%,0%,0%,74%,65%,80%,Matemáticas
147745000437,SITIONUEVO,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JOSE,45,Similar,9,Similar,17%,56%,27%,0%,69%,53%,66%,Matemáticas
247745000181,SITIONUEVO,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL PALERMO,41,Similar,11,Similar,30%,51%,18%,2%,71%,58%,70%,Matemáticas
247798000077,TENERIFE,INSTITUCION EDUCATIVA DEPARTAMENTAL REAL DEL OBISPO,43,Similar,12,Similar,30%,43%,26%,0%,69%,48%,67%,Matemáticas
447798000327,TENERIFE,INSTITUCION EDUCATIVA DEPARTAMENTAL EL CONSUELO,42,Similar,12,Similar,44%,25%,31%,0%,71%,58%,70%,Matemáticas
247798000051,TENERIFE,INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES,47,Similar,6,Mayor,0%,60%,40%,0%,64%,65%,75%,Matemáticas
147798000099,TENERIFE,INSTITUCION EDUCATIVA DEPARTAMENTAL SIMON BOLIVAR,50,Similar,11,Similar,7%,43%,48%,2%,67%,39%,55%,Matemáticas
247798000034,TENERIFE,INSTITUCION EDUCATIVA DEPARTAMENTAL ANUAR RIVERA JATTAR,44,Similar,11,Similar,20%,53%,23%,3%,69%,55%,69%,Matemáticas
147798000081,TENERIFE,INSTITUCION EDUCATIVA DEPARTAMENTAL MARIA AUXILIADORA,48,Similar,10,Similar,5%,52%,41%,2%,66%,47%,61%,Matemáticas
247541000131,ZAPAYÁN,INSITUCION EDUCATIVA DEPARTAMENTAL CA¿O DE AGUAS,47,Similar,10,Similar,22%,39%,39%,0%,74%,46%,69%,Matemáticas
247798000662,ZAPAYÁN,INSTITUCION EDUCATIVA DEPARTAMENTAL DAGOBERTO OROZCO BORJA,46,Similar,8,Similar,13%,59%,28%,0%,66%,47%,69%,Matemáticas
247541000271,ZAPAYÁN,INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ZAPAYAN,47,Similar,10,Similar,15%,44%,40%,0%,63%,37%,65%,Matemáticas
447189001279,ZONA BANANERA,INSTITUCION EDUCATIVA DEPARTAMENTAL MACONDO,43,Similar,11,Similar,26%,46%,26%,2%,71%,49%,66%,Matemáticas
247189001547,ZONA BANANERA,INSTITUCION EDUCATIVA DEPARTAMENTAL ARMANDO ESTRADA FLOREZ,45,Similar,10,Similar,16%,57%,26%,1%,71%,52%,65%,Matemáticas
447980003077,ZONA BANANERA,INS MTO MIGUEL DE CERVANTES S.,46,Similar,7,Mayor,0%,86%,14%,0%,60%,54%,71%,Matemáticas
447189002097,ZONA BANANERA,INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE BENITO VIVES DE ANDREIS,42,Similar,11,Similar,33%,37%,30%,0%,75%,56%,73%,Matemáticas
247189000109,ZONA BANANERA,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL LAS MERCEDES,45,Similar,10,Similar,19%,53%,28%,0%,69%,49%,69%,Matemáticas
